Time,Chan90,Chan95,Bank90,Bank95,Totl90,Totl95
Oct-1996,2.34,4.59,0.03,0.06,2.37,4.65
Nov-1996,2.33,4.58,0.03,0.06,2.36,4.64
Dec-1996,1.47,2.91,1.28,2.36,2.75,5.27
Jan-1997,1.37,2.71,2.34,4.46,3.71,7.17
Feb-1997,2.45,4.77,0.02,0.03,2.46,4.8
Mar-1997,2.38,4.64,0.03,0.06,2.41,4.7
Apr-1997,2.41,4.72,0.03,0.06,2.44,4.77
May-1997,2.46,4.79,0.02,0.04,2.48,4.83
Jun-1997,2.14,4.22,0.09,0.17,2.23,4.39
Jul-1997,2.08,4.12,0.09,0.18,2.17,4.3
Aug-1997,2.31,4.5,0.03,0.06,2.34,4.57
Sep-1997,2.47,4.86,0.06,0.12,2.53,4.97
Oct-1997,2.31,4.53,0.03,0.06,2.35,4.59
Nov-1997,2.34,4.57,0.01,0.03,2.36,4.6
Dec-1997,2.33,4.57,0.03,0.06,2.36,4.63
Jan-1998,1.77,3.5,0.68,1.25,2.45,4.75
Feb-1998,1.15,2.3,7.13,13.25,8.28,15.56
Mar-1998,1.93,3.83,0.31,0.59,2.25,4.42
Apr-1998,2.34,4.57,0.02,0.04,2.36,4.61
May-1998,2.04,4.02,0.11,0.23,2.15,4.24
Jun-1998,2.26,4.46,0.08,0.15,2.33,4.62
Jul-1998,2.15,4.23,0.09,0.17,2.23,4.4
Aug-1998,2.15,4.24,0.09,0.18,2.24,4.41
Sep-1998,2.33,4.6,0.08,0.16,2.41,4.75
Oct-1998,2.44,4.78,0.06,0.12,2.5,4.9
Nov-1998,2.21,4.37,0.08,0.15,2.29,4.53
Dec-1998,1.96,3.87,0.11,0.23,2.07,4.1
Jan-1999,2.31,4.56,0.06,0.12,2.37,4.68
Feb-1999,1.59,3.16,0.63,1.13,2.22,4.3
Mar-1999,2.02,4,0.16,0.3,2.18,4.3
Apr-1999,2.3,4.5,0.03,0.06,2.33,4.56
May-1999,2.47,4.85,0.06,0.12,2.53,4.96
Jun-1999,2.37,4.66,0.03,0.06,2.4,4.72
Jul-1999,2.15,4.26,0.08,0.17,2.24,4.42
Aug-1999,2.47,4.86,0.06,0.12,2.53,4.97
Sep-1999,2.33,4.55,0.03,0.06,2.36,4.61
Oct-1999,2.41,4.72,0.03,0.06,2.44,4.78
Nov-1999,2.47,4.84,0.02,0.04,2.49,4.87
Dec-1999,2.41,4.69,0.03,0.06,2.44,4.75
Jan-2000,2.3,4.51,0.02,0.04,2.32,4.55
Feb-2000,1.31,2.6,1.89,3.62,3.2,6.22
Mar-2000,2.16,4.25,0.05,0.09,2.2,4.34
Apr-2000,2.41,4.69,0.03,0.06,2.44,4.75
May-2000,2.33,4.57,0.03,0.06,2.36,4.63
Jun-2000,2.17,4.28,0.09,0.18,2.26,4.46
Jul-2000,2.11,4.19,0.08,0.17,2.19,4.35
Aug-2000,2.37,4.67,0.03,0.06,2.4,4.73
Sep-2000,2.38,4.65,0.03,0.06,2.41,4.71
Oct-2000,2.33,4.56,0.03,0.06,2.36,4.63
Nov-2000,2.33,4.56,0.03,0.06,2.36,4.62
Dec-2000,2.39,4.66,0.03,0.06,2.42,4.72
Jan-2001,2.35,4.6,0.03,0.06,2.38,4.66
Feb-2001,2.43,4.78,0.03,0.06,2.47,4.84
Mar-2001,2.35,4.62,0.03,0.06,2.38,4.68
Apr-2001,2.35,4.62,0.03,0.06,2.38,4.67
May-2001,2.41,4.74,0.06,0.12,2.47,4.86
Jun-2001,2.19,4.32,0.09,0.18,2.28,4.5
Jul-2001,2.37,4.67,0.03,0.06,2.4,4.73
Aug-2001,2.33,4.55,0.03,0.06,2.36,4.61
Sep-2001,2.36,4.59,0.03,0.06,2.39,4.65
Oct-2001,2.32,4.54,0.03,0.06,2.35,4.6
Nov-2001,2.36,4.62,0.03,0.06,2.39,4.68
Dec-2001,2.02,4,0.17,0.33,2.19,4.32
Jan-2002,2.18,4.32,0.12,0.23,2.3,4.55
Feb-2002,2.29,4.48,0.03,0.06,2.32,4.54
Mar-2002,2.35,4.6,0.03,0.06,2.38,4.66
Apr-2002,2.38,4.67,0.03,0.06,2.41,4.73
May-2002,2.43,4.76,0.06,0.12,2.49,4.88
Jun-2002,2.34,4.63,0.04,0.09,2.38,4.72
Jul-2002,2.34,4.64,0.06,0.12,2.4,4.75
Aug-2002,2.33,4.55,0.03,0.06,2.36,4.61
Sep-2002,2.35,4.59,0.03,0.06,2.38,4.65
Oct-2002,2.38,4.65,0.03,0.06,2.41,4.71
Nov-2002,2.4,4.69,0.01,0.03,2.42,4.72
Dec-2002,2.04,4.02,0.19,0.37,2.23,4.39
Jan-2003,1.97,3.9,0.19,0.37,2.15,4.27
Feb-2003,2.34,4.56,0.03,0.06,2.37,4.62
Mar-2003,2.5,4.86,0.03,0.06,2.53,4.93
Apr-2003,2.28,4.49,0.03,0.06,2.31,4.55
May-2003,2,3.95,0.11,0.22,2.11,4.17
Jun-2003,2.32,4.54,0.03,0.06,2.35,4.6
Jul-2003,2.1,4.17,0.09,0.17,2.19,4.34
Aug-2003,2.41,4.74,0.06,0.12,2.47,4.86
Sep-2003,2.35,4.64,0.03,0.06,2.38,4.69
