Time,Chan90,Chan95,Bank90,Bank95,Totl90,Totl95
Oct-1954,4.93,9.49,0.27,0.55,5.2,10.04
Nov-1954,3.99,7.76,0.35,0.7,4.34,8.47
Dec-1954,3.7,7.23,1.18,2.26,4.88,9.5
Jan-1955,3.72,7.28,0.86,1.66,4.58,8.94
Feb-1955,4.4,8.51,0.3,0.6,4.69,9.1
Mar-1955,4.35,8.41,0.31,0.63,4.66,9.04
Apr-1955,4.74,9.16,0.27,0.53,5.01,9.69
May-1955,4.43,8.62,0.31,0.61,4.74,9.23
Jun-1955,3.46,6.75,0.47,0.93,3.93,7.69
Jul-1955,3.52,6.89,0.5,0.97,4.03,7.85
Aug-1955,4.43,8.63,0.28,0.56,4.71,9.18
Sep-1955,5,9.67,0.26,0.52,5.26,10.19
Oct-1955,5.03,9.69,0.27,0.53,5.29,10.22
Nov-1955,4.77,9.2,0.3,0.61,5.07,9.81
Dec-1955,3.48,6.86,34.09,64.91,37.57,71.76
Jan-1956,3,5.89,62.14,117.27,65.13,123.16
Feb-1956,3.3,6.47,25.33,48.64,28.63,55.11
Mar-1956,3.29,6.45,1.61,3.09,4.9,9.54
Apr-1956,4.13,8,0.31,0.61,4.43,8.62
May-1956,3.88,7.58,0.36,0.71,4.25,8.29
Jun-1956,4.51,8.77,0.3,0.59,4.81,9.36
Jul-1956,3.41,6.67,0.67,1.31,4.08,7.98
Aug-1956,4.36,8.5,0.3,0.6,4.67,9.1
Sep-1956,4.06,7.92,0.29,0.58,4.35,8.51
Oct-1956,4.74,9.19,0.24,0.48,4.98,9.67
Nov-1956,4.12,8.03,0.29,0.57,4.41,8.6
Dec-1956,4.86,9.34,0.27,0.54,5.13,9.88
Jan-1957,4.4,8.51,0.3,0.6,4.69,9.1
Feb-1957,3.27,6.41,2.12,4.14,5.39,10.55
Mar-1957,2.9,5.7,6.67,13.22,9.57,18.91
Apr-1957,4.47,8.68,0.26,0.52,4.73,9.21
May-1957,3.35,6.55,1.06,2.04,4.41,8.59
Jun-1957,3.94,7.68,0.41,0.8,4.35,8.48
Jul-1957,3.2,6.26,1.25,2.43,4.45,8.69
Aug-1957,4.37,8.51,0.31,0.62,4.69,9.13
Sep-1957,4.68,9.08,0.27,0.53,4.95,9.61
Oct-1957,3.26,6.4,1.58,3.06,4.85,9.46
Nov-1957,3.63,7.08,0.79,1.52,4.42,8.6
Dec-1957,3.1,6.07,3.25,6.45,6.35,12.51
Jan-1958,3.16,6.23,10.2,20,13.36,26.23
Feb-1958,2.29,4.52,117.57,216.32,119.86,220.84
Mar-1958,3.36,6.61,27.03,51.78,30.4,58.39
Apr-1958,3.4,6.65,18.44,35.74,21.83,42.38
May-1958,4.63,8.95,0.3,0.6,4.93,9.55
Jun-1958,4.84,9.38,0.23,0.46,5.07,9.83
Jul-1958,3.47,6.78,0.47,0.93,3.94,7.71
Aug-1958,4.47,8.68,0.31,0.61,4.78,9.3
Sep-1958,3.57,6.98,0.55,1.09,4.12,8.07
Oct-1958,3.95,7.71,0.3,0.59,4.25,8.29
Nov-1958,4.34,8.47,0.27,0.54,4.61,9.01
